Time_s,C&DH_Primary,C&DH_Backup,AACS_RWA,AACS_StarTracker,AACS_IMU,AACS_SunSensor,Telecom_X_SDST,Telecom_X_TWTA,Telecom_UHF_Electra,Propulsion_Valves,Propulsion_Heaters,Thermal_Heaters,Thermal_Louvers,Power_PCU,Power_Shunt,Payload_PFP,Payload_IUVS,Payload_NGIMS,Payload_APP_Actuator
276840.000004694,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
276900.000001118,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
276959.999997541,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277020.000004023,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277080.000000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277139.999996871,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277200.000003353,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277259.999999776,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277319.9999962,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277380.000002682,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277439.999999106,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277499.99999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277560.000002012,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277619.999998435,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277680.000004917,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277740.000001341,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277799.999997765,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277860.000004247,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277920.000000671,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
277979.999997094,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278040.000003576,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278100,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278159.999996424,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278220.000002906,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278279.999999329,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278339.999995753,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278400.000002235,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278459.999998659,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278519.999995083,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278580.000001565,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278639.999997988,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278700.00000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278760.000000894,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278819.999997318,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278880.0000038,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278940.000000224,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
278999.999996647,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
279060.000003129,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
279119.999999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
279179.999995977,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
279240.000002459,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
279299.999998882,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
279359.999995306,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
279420.000001788,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
279479.999998212,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
279540.000004694,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
279600.000001118,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
279659.999997541,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
279720.000004023,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
279780.000000447,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
279839.999996871,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
279900.000003353,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
279959.999999776,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280019.9999962,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280080.000002682,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280139.999999106,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280199.99999553,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280260.000002012,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280319.999998435,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280380.000004917,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280440.000001341,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280499.999997765,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280560.000004247,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280620.000000671,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280679.999997094,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280740.000003576,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280800,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280859.999996424,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280920.000002906,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
280979.999999329,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
281039.999995753,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
281100.000002235,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
281159.999998659,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
281219.999995083,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
281280.000001565,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
281339.999997988,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
281400.00000447,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
281460.000000894,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
281519.999997318,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
281580.0000038,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
281640.000000224,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,5,40,25,20,12
281699.999996647,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,85,5,40,25,20,12
281760.000003129,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,85,5,40,25,20,12
281819.999999553,120,0,35,6,18,2,7.5,0,0,0,5,98.5,1.5,85,5,40,25,20,12
281879.999995977,120,0,70,6,18,2,7.5,0,0,0,5,98.5,1.5,85,5,40,25,20,12
281940.000002459,120,0,70,6,18,2,7.5,0,0,0,5,98.5,1.5,85,5,40,25,20,12
281999.999998882,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,40,25,20,24
282059.999995306,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,40,50,40,24
282120.000001788,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282179.999998212,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282240.000004694,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282300.000001118,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282359.999997541,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282420.000004023,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282480.000000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282539.999996871,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282600.000003353,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282659.999999776,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282719.9999962,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282780.000002682,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282839.999999106,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282899.99999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
282960.000002012,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283019.999998435,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283080.000004917,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283140.000001341,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283199.999997765,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283260.000004247,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283320.000000671,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283379.999997094,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283440.000003576,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283500,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283559.999996424,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283620.000002906,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283679.999999329,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283739.999995753,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283800.000002235,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283859.999998659,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283919.999995083,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
283980.000001565,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284039.999997988,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284100.00000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284160.000000894,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284219.999997318,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284280.0000038,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284340.000000224,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284399.999996647,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284460.000003129,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284519.999999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284579.999995977,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284640.000002459,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284699.999998882,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284759.999995306,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284820.000001788,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284879.999998212,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
284940.000004694,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285000.000001118,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285059.999997541,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285120.000004023,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285180.000000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285239.999996871,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285300.000003353,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285359.999999776,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285419.9999962,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285480.000002682,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285539.999999106,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285599.99999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285660.000002012,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285719.999998435,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285780.000004917,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285840.000001341,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285899.999997765,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
285960.000004247,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286020.000000671,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286079.999997094,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286140.000003576,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286200,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286259.999996424,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286320.000002906,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286379.999999329,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286439.999995753,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286500.000002235,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286559.999998659,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286619.999995083,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286680.000001565,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286739.999997988,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286800.00000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286860.000000894,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286919.999997318,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
286980.0000038,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287040.000000224,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287099.999996647,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287160.000003129,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287219.999999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287279.999995977,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287340.000002459,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287399.999998882,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287459.999995306,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287520.000001788,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287579.999998212,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287640.000004694,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287700.000001118,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287759.999997541,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287820.000004023,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287880.000000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
287939.999996871,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288000.000003353,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288059.999999776,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288119.9999962,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288180.000002682,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288239.999999106,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288299.99999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288360.000002012,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288419.999998435,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288480.000004917,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288540.000001341,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288599.999997765,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288660.000004247,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288720.000000671,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288779.999997094,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288840.000003576,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288900,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
288959.999996424,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289020.000002906,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289079.999999329,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289139.999995753,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289200.000002235,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289259.999998659,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289319.999995083,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289380.000001565,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289439.999997988,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289500.00000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289560.000000894,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289619.999997318,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289680.0000038,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289740.000000224,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289799.999996647,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289860.000003129,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289919.999999553,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
289979.999995977,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290040.000002459,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290099.999998882,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290159.999995306,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290220.000001788,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290279.999998212,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290340.000004694,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290400.000001118,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290459.999997541,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290520.000004023,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290580.000000447,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290639.999996871,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290700.000003353,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290759.999999776,120,0,70,12,18,2,15,0,0,0,10,197,3,85,5,80,50,40,24
290819.9999962,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
290880.000002682,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
290939.999999106,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
290999.99999553,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291060.000002012,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291119.999998435,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291180.000004917,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291240.000001341,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291299.999997765,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291360.000004247,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291420.000000671,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291479.999997094,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291540.000003576,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291600,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291659.999996424,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291720.000002906,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291779.999999329,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291839.999995753,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291900.000002235,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
291959.999998659,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292019.999995083,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292080.000001565,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292139.999997988,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292200.00000447,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292260.000000894,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292319.999997318,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292380.0000038,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292440.000000224,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292499.999996647,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292560.000003129,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292619.999999553,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292679.999995977,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292740.000002459,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292799.999998882,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292859.999995306,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292920.000001788,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
292979.999998212,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
293040.000004694,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
293100.000001118,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
293159.999997541,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
293220.000004023,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
293280.000000447,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
293339.999996871,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
293400.000003353,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
293459.999999776,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
293519.9999962,60,0,35,6,9,1,7.5,0,0,0,5,98.5,1.5,42.5,2.5,40,25,20,12
293580.000002682,36,0,21,3.6,5.4,0.6,4.5,0,0,0,3,59.1,0.9,25.5,1.5,24,15,12,7.2
293639.999999106,36,0,21,3.6,5.4,0.6,4.5,0,0,0,3,59.1,0.9,25.5,1.5,24,15,12,7.2
293699.99999553,36,0,21,3.6,5.4,0.6,4.5,0,0,0,3,59.1,0.9,25.5,1.5,24,15,12,7.2
293760.000002012,36,0,21,3.6,5.4,0.6,4.5,0,0,0,3,59.1,0.9,25.5,1.5,24,15,12,7.2
293819.999998435,36,0,21,3.6,5.4,0.6,4.5,0,0,0,3,59.1,0.9,25.5,1.5,24,15,12,7.2
293880.000004917,36,0,21,3.6,5.4,0.6,4.5,0,0,0,3,59.1,0.9,25.5,1.5,24,15,12,7.2
